127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/event/event-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/container/container-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/element/element-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/button/button-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/css/layout-common.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/hudson-behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/sortable.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/jsbundles/page-init.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/css/responsive-grid.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/static/02780800/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 200 16551
127.0.0.1 - - [12/Mar/2020:15:34:29 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/images/16x16/help.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/images/16x16/search.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/images/title.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/images/headshot.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:30 +0530] "GET /jenkins/static/02780800/images/48x48/error.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/ HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/prototype.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/container/container-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/event/event-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/element/element-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/button/button-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/hudson-behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/sortable.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/css/layout-common.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/jsbundles/page-init.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/css/responsive-grid.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:40 +0530] "GET /jenkins/static/02780800/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/static/02780800/images/headshot.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/static/02780800/images/title.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/static/02780800/images/16x16/help.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/static/02780800/images/16x16/search.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:41 +0530] "GET /jenkins/static/02780800/images/48x48/error.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/ HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/prototype.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/event/event-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/css/layout-common.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/css/responsive-grid.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/container/container-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/element/element-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/button/button-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/hudson-behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/sortable.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/jsbundles/page-init.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:51 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/images/title.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/images/16x16/help.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/images/headshot.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/images/16x16/search.png HTTP/1.1" 200 774
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1997
127.0.0.1 - - [12/Mar/2020:15:34:52 +0530] "GET /jenkins/static/02780800/images/48x48/error.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/ HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/prototype.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/event/event-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/container/container-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/element/element-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/hudson-behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/button/button-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/sortable.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/jsbundles/page-init.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/css/layout-common.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/css/responsive-grid.css HTTP/1.1" 200 4136
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:02 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/images/headshot.png HTTP/1.1" 200 2409
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/images/16x16/help.png HTTP/1.1" 200 763
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/images/title.png HTTP/1.1" 200 2510
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/images/16x16/search.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/images/48x48/error.png HTTP/1.1" 200 2243
127.0.0.1 - - [12/Mar/2020:15:35:03 +0530] "GET /jenkins/static/02780800/favicon.ico HTTP/1.1" 200 8192
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/ HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/prototype.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/event/event-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/css/layout-common.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/container/container-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/css/responsive-grid.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/element/element-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/button/button-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/hudson-behavior.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/sortable.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/jsbundles/page-init.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
127.0.0.1 - - [12/Mar/2020:15:35:13 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 200 810
